probe_id,probe_name,gene_id,gene_symbol,gene_name,entrez_id,chromosome,Genes
1050999,A_32_P129621,6828,ADAM17,ADAM metallopeptidase domain 17,6868.0,2,ADAM17 
1050996,CUST_5826_PI416261804,6831,TADA2L,transcriptional adaptor 2A,6871.0,17,TADA2A TADA2A TADA2A 
1050995,A_23_P66664,6831,TADA2L,transcriptional adaptor 2A,6871.0,17,TADA2A TADA2A TADA2A 
1050994,A_23_P66658,6831,TADA2L,transcriptional adaptor 2A,6871.0,17,TADA2A TADA2A 
1050993,A_24_P16892,6833,TAF2,"TAF2 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 150kDa",6873.0,8,TAF2 
1050992,A_23_P43248,6833,TAF2,"TAF2 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 150kDa",6873.0,8,TAF2 
1050991,A_24_P385119,6833,TAF2,"TAF2 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 150kDa",6873.0,8,TAF2 
1050990,CUST_10422_PI416261804,6834,TAF4,"TAF4 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 135kDa",6874.0,20,TAF4 
1050989,A_23_P80062,6834,TAF4,"TAF4 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 135kDa",6874.0,20,TAF4 
1050988,A_23_P87013,6836,TAGLN,transgelin,6876.0,11,TAGLN TAGLN 
1050987,A_23_P87011,6836,TAGLN,transgelin,6876.0,11,TAGLN TAGLN 
1050985,CUST_10571_PI416261804,6837,TAF5,"TAF5 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 100kDa",6877.0,10,TAF5 
1050984,A_23_P52311,6837,TAF5,"TAF5 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 100kDa",6877.0,10,TAF5 
1050982,A_23_P81248,6839,TAF7,"TAF7 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 55kDa",6879.0,5,TAF7 
1050981,CUST_5513_PI416261804,6841,TAF10,"TAF10 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 30kDa",6881.0,11,TAF10 
1050980,A_23_P203463,6841,TAF10,"TAF10 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 30kDa",6881.0,11,TAF10 
1050979,CUST_5559_PI416261804,6842,TAF11,"TAF11 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 28kDa",6882.0,6,TAF11 
1050978,A_23_P59202,6842,TAF11,"TAF11 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 28kDa",6882.0,6,TAF11 TAF11 
1050977,A_24_P345314,6846,TAL1,T-cell acute lymphocytic leukemia 1,6886.0,1,TAL1 
1050976,A_23_P63371,6846,TAL1,T-cell acute lymphocytic leukemia 1,6886.0,1,TAL1 
1050975,CUST_11847_PI416261804,6847,TAL2,T-cell acute lymphocytic leukemia 2,6887.0,9,TAL2 
1050974,A_23_P409449,6847,TAL2,T-cell acute lymphocytic leukemia 2,6887.0,9,TAL2 
1050973,A_23_P44993,6848,TALDO1,transaldolase 1,6888.0,11,TALDO1 
1050972,A_24_P81740,6848,TALDO1,transaldolase 1,6888.0,11,TALDO1 
1050971,A_32_P18258,6848,TALDO1,transaldolase 1,6888.0,11,TALDO1 
1050970,A_32_P28872,6848,TALDO1,transaldolase 1,6888.0,11,TALDO1 
1050969,A_23_P259580,6852,TAPBP,TAP binding protein (tapasin),6892.0,6,TAPBP TAPBP TAPBP TAPBP TAPBP TAPBP TAPBP TAPBP TAPBP TAPBP 
1050968,A_23_P315336,6852,TAPBP,TAP binding protein (tapasin),6892.0,6,TAPBP TAPBP TAPBP TAPBP TAPBP TAPBP TAPBP TAPBP TAPBP TAPBP TAPBP TAPBP TAPBP TAPBP TAPBP 
1050967,A_23_P365719,6852,TAPBP,TAP binding protein (tapasin),6892.0,6,TAPBP TAPBP TAPBP TAPBP TAPBP TAPBP TAPBP TAPBP TAPBP TAPBP 
1050963,CUST_13784_PI416261804,6855,TARBP2,TAR (HIV-1) RNA binding protein 2,6895.0,12,TARBP2 TARBP2 TARBP2 
1050962,CUST_13787_PI416261804,6855,TARBP2,TAR (HIV-1) RNA binding protein 2,6895.0,12,TARBP2 TARBP2 TARBP2 
1050961,A_23_P87603,6855,TARBP2,TAR (HIV-1) RNA binding protein 2,6895.0,12,TARBP2 TARBP2 TARBP2 
1050960,CUST_7698_PI416261804,6857,TARS,threonyl-tRNA synthetase,6897.0,5,TARS TARS TARS TARS TARS TARS 
1050959,A_23_P70168,6857,TARS,threonyl-tRNA synthetase,6897.0,5,TARS TARS TARS TARS TARS TARS 
1050957,A_24_P330633,6858,TAT,tyrosine aminotransferase,6898.0,16,TAT 
1050954,A_24_P2901,6860,CNTN2,contactin 2 (axonal),6900.0,1,CNTN2 
1050953,A_23_P63557,6860,CNTN2,contactin 2 (axonal),6900.0,1,CNTN2 
1050952,A_24_P114142,6860,CNTN2,contactin 2 (axonal),6900.0,1,CNTN2 
1050951,A_24_P67638,6862,TBCA,tubulin folding cofactor A,6902.0,5,DMD
1050950,A_23_P167698,6862,TBCA,tubulin folding cofactor A,6902.0,5,TBCA 
1050949,A_24_P397584,6863,TBCC,tubulin folding cofactor C,6903.0,6,TBCC 
1050948,A_23_P251248,6863,TBCC,tubulin folding cofactor C,6903.0,6,TBCC 
1050947,A_24_P169258,6864,TBCD,tubulin folding cofactor D,6904.0,17,TBCD 
1050946,A_23_P100602,6864,TBCD,tubulin folding cofactor D,6904.0,17,TBCD 
1050945,A_24_P275873,6864,TBCD,tubulin folding cofactor D,6904.0,17,TBCD 
1050941,A_23_P164451,6869,TBX2,T-box 2,6909.0,17,TBX2 
1050938,A_23_P90357,6875,TBXA2R,thromboxane A2 receptor,6915.0,19,TBXA2R TBXA2R 
1050937,A_23_P355471,6875,TBXA2R,thromboxane A2 receptor,6915.0,19,TBXA2R TBXA2R 
1050936,A_23_P132444,6877,TCEA1P2,"transcription elongation factor A (SII), 1",6917.0,8,TCEA1 TCEA1 
1050935,A_24_P126651,6877,TCEA1P2,"transcription elongation factor A (SII), 1",6917.0,8,TCEA1 TCEA1 
1050932,A_23_P34375,6880,TCEA3,"transcription elongation factor A (SII), 3",6920.0,1,TCEA3 
1050931,A_24_P327886,6880,TCEA3,"transcription elongation factor A (SII), 3",6920.0,1,TCEA3 
1050930,A_23_P34376,6880,TCEA3,"transcription elongation factor A (SII), 3",6920.0,1,TCEA3 
1050929,A_32_P32923,6881,TCEB1,"transcription elongation factor B (SIII), polypeptide 1 (15kDa, elongin C)",6921.0,8,TCEB1 TCEB1 TCEB1 TCEB1 TCEB1 TCEB1 TCEB1 
1050928,A_23_P60028,6881,TCEB1,"transcription elongation factor B (SIII), polypeptide 1 (15kDa, elongin C)",6921.0,8,TCEB1 TCEB1 TCEB1 TCEB1 TCEB1 TCEB1 TCEB1 TCEB1 TCEB1 
1050927,A_24_P122403,6884,TCEB3,"transcription elongation factor B (SIII), polypeptide 3 (110kDa, elongin A)",6924.0,1,TCEB3 
1050926,A_23_P74097,6884,TCEB3,"transcription elongation factor B (SIII), polypeptide 3 (110kDa, elongin A)",6924.0,1,TCEB3 
1050925,A_24_P931428,6885,TCF4,transcription factor 4,6925.0,18,TCF4 TCF4 TCF4 TCF4 TCF4 TCF4 TCF4 TCF4 TCF4 TCF4 TCF4 TCF4 
1050923,A_23_P27332,6885,TCF4,transcription factor 4,6925.0,18,TCF4 TCF4 TCF4 TCF4 TCF4 TCF4 TCF4 TCF4 TCF4 TCF4 TCF4 TCF4 
1050922,A_23_P36757,6887,HNF1A,HNF1 homeobox A,6927.0,12,HNF1A 
1050921,A_24_P372913,6887,HNF1A,HNF1 homeobox A,6927.0,12,HNF1A 
1050918,A_24_P367397,6889,TCF3,transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47),6929.0,19,TCF3 
1050917,CUST_8935_PI416261804,6896,C2orf3,GC-rich sequence DNA-binding factor 2,6936.0,2,GCFC2 GCFC2 
1050916,A_23_P120062,6896,C2orf3,GC-rich sequence DNA-binding factor 2,6936.0,2,GCFC2 GCFC2 
1050763,A_23_P351679,7041,TK2,"thymidine kinase 2, mitochondrial",7084.0,16,TK2 TK2 TK2 TK2 TK2 TK2 TK2 TK2 
1050762,A_24_P254079,7044,ICAM5,"intercellular adhesion molecule 5, telencephalin",7087.0,19,ICAM5 
1050761,A_23_P119143,7044,ICAM5,"intercellular adhesion molecule 5, telencephalin",7087.0,19,ICAM5 
1050760,CUST_13994_PI416261804,7045,TLE1,"transducin-like enhancer of split 1 (E(sp1) homolog, Drosophila)",7088.0,9,TLE1 
1050759,A_23_P135239,7045,TLE1,"transducin-like enhancer of split 1 (E(sp1) homolog, Drosophila)",7088.0,9,TLE1 
1050758,A_23_P94494,7048,TLE4,"transducin-like enhancer of split 4 (E(sp1) homolog, Drosophila)",7091.0,9,TLE4 TLE4 TLE4 TLE4 TLE4 TLE4 
1050757,A_23_P83094,7048,TLE4,"transducin-like enhancer of split 4 (E(sp1) homolog, Drosophila)",7091.0,9,TLE4 TLE4 TLE4 TLE4 TLE4 TLE4 
1050755,CUST_15232_PI416261804,7049,TLL1,tolloid-like 1,7092.0,4,TLL1 
1050754,A_23_P404778,7050,TLL2,tolloid-like 2,7093.0,10,TLL2 
1050752,A_23_P9166,7051,TLN1,talin 1,7094.0,9,TLN1 
1050751,A_24_P196851,7051,TLN1,talin 1,7094.0,9,TLN1 
1050750,A_23_P357856,7052,SEC62,SEC62 homolog (S. cerevisiae),7095.0,3,SEC62 
1050749,A_23_P357860,7052,SEC62,SEC62 homolog (S. cerevisiae),7095.0,3,SEC62 
1050748,A_24_P251704,7052,SEC62,SEC62 homolog (S. cerevisiae),7095.0,3,SEC62 
1050746,A_23_P144224,7052,SEC62,SEC62 homolog (S. cerevisiae),7095.0,3,SEC62 
1050745,CUST_13191_PI416261804,7053,TLR1,toll-like receptor 1,7096.0,4,TLR1 
1050744,A_23_P10873,7053,TLR1,toll-like receptor 1,7096.0,4,TLR1 
1050743,CUST_15726_PI416261804,7054,TLR2,toll-like receptor 2,7097.0,4,TLR2 
1050742,A_23_P92499,7054,TLR2,toll-like receptor 2,7097.0,4,TLR2 
1050741,CUST_16146_PI416261804,7055,TLR3,toll-like receptor 3,7098.0,4,TLR3 
1050740,A_23_P29922,7055,TLR3,toll-like receptor 3,7098.0,4,TLR3 
1050739,CUST_17056_PI416261804,7057,TLR5,toll-like receptor 5,7100.0,1,TLR5 
1050738,A_23_P85903,7057,TLR5,toll-like receptor 5,7100.0,1,TLR5 
1050737,CUST_10020_PI416261804,7058,NR2E1,"nuclear receptor subfamily 2, group E, member 1",7101.0,6,NR2E1 NR2E1 
1050736,A_23_P338372,7058,NR2E1,"nuclear receptor subfamily 2, group E, member 1",7101.0,6,NR2E1 NR2E1 
1050735,CUST_8799_PI416261804,7059,TSPAN7,tetraspanin 7,7102.0,X,TSPAN7 
1050734,A_23_P114185,7059,TSPAN7,tetraspanin 7,7102.0,X,TSPAN7 
1050733,CUST_14281_PI416261804,7060,TSPAN8,tetraspanin 8,7103.0,12,TSPAN8 
1050732,A_23_P36531,7060,TSPAN8,tetraspanin 8,7103.0,12,TSPAN8 
1050729,A_24_P83262,7062,TSPAN6,tetraspanin 6,7105.0,X,TSPAN6 TSPAN6 TSPAN6 TSPAN6 TSPAN6 
1050728,A_23_P171143,7062,TSPAN6,tetraspanin 6,7105.0,X,TSPAN6 TSPAN6 TSPAN6 TSPAN6 TSPAN6 
1050727,CUST_7466_PI416261804,7064,GPR137B,G protein-coupled receptor 137B,7107.0,1,GPR137B 
1050726,A_23_P46149,7064,GPR137B,G protein-coupled receptor 137B,7107.0,1,GPR137B 
1050725,A_23_P116037,7065,TM7SF2,transmembrane 7 superfamily member 2,7108.0,11,TM7SF2 TM7SF2 TM7SF2 
1050724,A_23_P127426,7065,TM7SF2,transmembrane 7 superfamily member 2,7108.0,11,TM7SF2 TM7SF2 TM7SF2 
1050723,CUST_10778_PI416261804,7067,TMF1,TATA element modulatory factor 1,7110.0,3,TMF1 
1050722,A_23_P143867,7067,TMF1,TATA element modulatory factor 1,7110.0,3,TMF1 
1050721,A_23_P325040,7069,TMPO,thymopoietin,7112.0,12,TMPO 
1050720,A_24_P374516,7071,TMSB4X,"thymosin beta 4, X-linked",7114.0,X,TMSB4X 
1050719,A_24_P143189,7071,TMSB4X,"thymosin beta 4, X-linked",7114.0,X,TMSB4X 
1050718,A_23_P399201,7071,TMSB4X,"thymosin beta 4, X-linked",7114.0,X,TMSB4X 
1050716,CUST_8991_PI416261804,7080,CLEC3B,"C-type lectin domain family 3, member B",7123.0,3,CLEC3B 
1050715,A_23_P69497,7080,CLEC3B,"C-type lectin domain family 3, member B",7123.0,3,CLEC3B 
1050714,A_24_P50759,7081,TNF,tumor necrosis factor,7124.0,6,TNF TNF TNF TNF TNF TNF TNF TNF 
1050712,CUST_2414_PI416261804,7082,TNNC2,troponin C type 2 (fast),7125.0,20,TNNC2 
1050711,A_23_P131825,7082,TNNC2,troponin C type 2 (fast),7125.0,20,TNNC2 
1050710,CUST_14763_PI416261804,7083,TNFAIP1,"tumor necrosis factor, alpha-induced protein 1 (endothelial)",7126.0,17,TNFAIP1 
1050708,A_23_P421423,7084,TNFAIP2,"tumor necrosis factor, alpha-induced protein 2",7127.0,14,TNFAIP2 
1050706,A_24_P157926,7085,TNFAIP3,"tumor necrosis factor, alpha-induced protein 3",7128.0,6,TNFAIP3 TNFAIP3 TNFAIP3 
1050705,CUST_15112_PI416261804,7087,TNFAIP6,"tumor necrosis factor, alpha-induced protein 6",7130.0,2,TNFAIP6 
1050704,A_23_P165624,7087,TNFAIP6,"tumor necrosis factor, alpha-induced protein 6",7130.0,2,TNFAIP6 
1050703,CUST_15752_PI416261804,7089,TNFRSF1A,"tumor necrosis factor receptor superfamily, member 1A",7132.0,12,TNFRSF1A 
1050702,A_24_P364363,7089,TNFRSF1A,"tumor necrosis factor receptor superfamily, member 1A",7132.0,12,TNFRSF1A 
1050701,A_23_P139722,7089,TNFRSF1A,"tumor necrosis factor receptor superfamily, member 1A",7132.0,12,TNFRSF1A 
1050699,CUST_10178_PI416261804,7091,TNNC1,troponin C type 1 (slow),7134.0,3,TNNC1 
1050698,A_23_P166823,7091,TNNC1,troponin C type 1 (slow),7134.0,3,TNNC1 
1050697,CUST_5469_PI416261804,7092,TNNI1,"troponin I type 1 (skeletal, slow)",7135.0,1,TNNI1 
1050693,CUST_15712_PI416261804,7094,TNNI3,troponin I type 3 (cardiac),7137.0,19,TNNI3 
1050692,A_23_P67453,7094,TNNI3,troponin I type 3 (cardiac),7137.0,19,TNNI3 
1050688,A_23_P326785,7099,TNP2,transition protein 2 (during histone to protamine replacement),7142.0,16,TNP2 
1050687,CUST_11129_PI416261804,7100,TNR,"tenascin R (restrictin, janusin)",7143.0,1,TNR 
1050686,A_23_P45864,7100,TNR,"tenascin R (restrictin, janusin)",7143.0,1,TNR 
1050685,A_24_P105733,7102,TNS1,tensin 1,7145.0,2,TNS1 
1050684,A_24_P136454,7102,TNS1,tensin 1,7145.0,2,TNS1 
1050683,A_24_P136453,7102,TNS1,tensin 1,7145.0,2,TNS1 
1050682,A_23_P351724,7102,TNS1,tensin 1,7145.0,2,TNS1 
1050681,A_24_P213884,7105,TNXB,tenascin XB,7148.0,6,TNXB TNXB TNXB TNXB TNXB 
1050680,A_24_P307135,7105,TNXB,tenascin XB,7148.0,6,TNXB 
1050679,A_24_P33217,7105,TNXB,tenascin XB,7148.0,6,TNXB TNXB TNXB TNXB TNXB TNXB 
1050678,CUST_16914_PI416261804,7107,TOP1,topoisomerase (DNA) I,7150.0,20,TOP1 
1050676,A_24_P374382,7109,TOP1P2,topoisomerase (DNA) I pseudogene 2,7152.0,22,TOP1P2 
1050646,A_24_P78540,7138,NR2C1,"nuclear receptor subfamily 2, group C, member 1",7181.0,12,NR2C1 
1050645,CUST_10438_PI416261804,7139,NR2C2,"nuclear receptor subfamily 2, group C, member 2",7182.0,3,NR2C2 
1050644,A_23_P40936,7139,NR2C2,"nuclear receptor subfamily 2, group C, member 2",7182.0,3,NR2C2 
1050643,A_24_P150361,7141,HSP90B1,"heat shock protein 90kDa beta (Grp94), member 1",7184.0,12,HSP90B1 
1050641,A_23_P2601,7141,HSP90B1,"heat shock protein 90kDa beta (Grp94), member 1",7184.0,12,HSP90B1 
1050640,A_24_P89891,7142,TRAF1,TNF receptor-associated factor 1,7185.0,9,TRAF1 TRAF1 TRAF1 
1050639,A_23_P216970,7142,TRAF1,TNF receptor-associated factor 1,7185.0,9,TRAF1 TRAF1 TRAF1 
1050637,A_23_P169331,7143,TRAF2,TNF receptor-associated factor 2,7186.0,9,TRAF2 
1050636,CUST_13100_PI416261804,7144,TRAF3,TNF receptor-associated factor 3,7187.0,14,TRAF3 TRAF3 TRAF3 TRAF3 
1050635,A_23_P37068,7144,TRAF3,TNF receptor-associated factor 3,7187.0,14,TRAF3 TRAF3 TRAF3 TRAF3 
1050608,A_23_P132760,7157,TRH,thyrotropin-releasing hormone,7200.0,3,TRH 
1050607,CUST_804_PI417557136,7157,TRH,thyrotropin-releasing hormone,7200.0,3,TRH 
1050603,A_23_P425880,7161,TRIO,triple functional domain (PTPRF interacting),7204.0,5,TRIO 
1050602,CUST_14071_PI416261804,7162,TRIP6,thyroid hormone receptor interactor 6,7205.0,7,TRIP6 
1050601,A_24_P4054,7162,TRIP6,thyroid hormone receptor interactor 6,7205.0,7,TRIP6 
1050600,CUST_16360_PI416261804,7177,TRPC1,"transient receptor potential cation channel, subfamily C, member 1",7220.0,3,TRPC1 TRPC1 
1050599,A_24_P28977,7177,TRPC1,"transient receptor potential cation channel, subfamily C, member 1",7220.0,3,TRPC1 TRPC1 
1050598,CUST_15618_PI416261804,7181,TRPC5,"transient receptor potential cation channel, subfamily C, member 5",7224.0,X,TRPC5 
1050597,A_23_P254989,7181,TRPC5,"transient receptor potential cation channel, subfamily C, member 5",7224.0,X,TRPC5 
1050595,CUST_15609_PI416261804,7182,TRPC6,"transient receptor potential cation channel, subfamily C, member 6",7225.0,11,TRPC6 
1050594,A_23_P127547,7182,TRPC6,"transient receptor potential cation channel, subfamily C, member 6",7225.0,11,TRPC6 
1050592,A_23_P134755,7184,TRPS1,trichorhinophalangeal syndrome I,7227.0,8,TRPS1 TRPS1 TRPS1 
1050591,A_23_P28105,7204,TSN,translin,7247.0,2,TSN TSN TSN TSN TSN TSN 
1050590,A_24_P242820,7204,TSN,translin,7247.0,2,TSN TSN TSN TSN TSN TSN 
1050589,CUST_16810_PI416261804,7208,TSG101,tumor susceptibility gene 101,7251.0,11,TSG101 
1050588,A_23_P75839,7208,TSG101,tumor susceptibility gene 101,7251.0,11,TSG101 
1050586,A_23_P12128,7209,TSHB,"thyroid stimulating hormone, beta",7252.0,1,TSHB TSHB 
1050584,A_23_P51572,7214,TSNAX,translin-associated factor X,7257.0,1,TSNAX 
1050583,A_24_P148151,7214,TSNAX,translin-associated factor X,7257.0,1,TSNAX 
1050576,CUST_8782_PI416261804,7217,TSSC1,tumor suppressing subtransferable candidate 1,7260.0,2,TSSC1 
1050575,A_23_P256773,7217,TSSC1,tumor suppressing subtransferable candidate 1,7260.0,2,TSSC1 
1050574,A_23_P47614,7219,PHLDA2,"pleckstrin homology-like domain, family A, member 2",7262.0,11,PHLDA2 
1050572,A_23_P29248,7220,TST,thiosulfate sulfurtransferase (rhodanese),7263.0,22,TST TST 
1050570,CUST_8694_PI416261804,7221,TSTA3,tissue specific transplantation antigen P35B,7264.0,8,TSTA3 
1050569,A_23_P94301,7221,TSTA3,tissue specific transplantation antigen P35B,7264.0,8,TSTA3 
1050568,CUST_5786_PI416261804,7222,TTC1,tetratricopeptide repeat domain 1,7265.0,5,TTC1 TTC1 
1050567,A_23_P19164,7222,TTC1,tetratricopeptide repeat domain 1,7265.0,5,TTC1 TTC1 
1050566,A_24_P549553,7224,TTC3,tetratricopeptide repeat domain 3,7267.0,21,TTC3 TTC3 
1050565,A_32_P165330,7224,TTC3,tetratricopeptide repeat domain 3,7267.0,21,TTC3 TTC3 
1050564,A_24_P84984,7224,TTC3,tetratricopeptide repeat domain 3,7267.0,21,TTC3 TTC3 
1050563,A_23_P120710,7224,TTC3,tetratricopeptide repeat domain 3,7267.0,21,TTC3 TTC3 
1050562,CUST_6770_PI416261804,7225,TTC4,tetratricopeptide repeat domain 4,7268.0,1,TTC4 
1050560,CUST_16437_PI416261804,7227,TTF1,"transcription termination factor, RNA polymerase I",7270.0,9,TTF1 TTF1 
1050559,A_23_P254031,7227,TTF1,"transcription termination factor, RNA polymerase I",7270.0,9,TTF1 TTF1 
1050556,CUST_14408_PI416261804,7231,TTPA,tocopherol (alpha) transfer protein,7274.0,8,TTPA 
1050555,A_24_P252462,7231,TTPA,tocopherol (alpha) transfer protein,7274.0,8,TTPA 
1050554,CUST_14953_PI416261804,7233,TTR,transthyretin,7276.0,18,TTR 
1050553,A_23_P130333,7233,TTR,transthyretin,7276.0,18,TTR 
1050551,A_23_P154070,7234,TUBA4A,"tubulin, alpha 4a",7277.0,2,TUBA4A TUBA4A 
1050550,A_23_P154065,7234,TUBA4A,"tubulin, alpha 4a",7277.0,2,TUBA4A TUBA4A 
1050549,A_23_P128598,7235,TUBA3C,"tubulin, alpha 3c",7278.0,13,TUBA3C 
1050548,A_23_P19291,7237,TUBB2A,"tubulin, beta 2A class IIa",7280.0,6,TUBB2A 
1050504,A_23_P167595,7277,UBE2B,ubiquitin-conjugating enzyme E2B,7320.0,5,UBE2B 
1050503,A_24_P13032,7278,UBE2D1,ubiquitin-conjugating enzyme E2D 1,7321.0,10,UBE2D1 UBE2D1 
1050502,A_24_P364025,7278,UBE2D1,ubiquitin-conjugating enzyme E2D 1,7321.0,10,UBE2D1 UBE2D1 
1050501,CUST_8013_PI416261804,7282,UBE2E2,ubiquitin-conjugating enzyme E2E 2,7325.0,3,UBE2E2 
1050500,A_32_P155506,7282,UBE2E2,ubiquitin-conjugating enzyme E2E 2,7325.0,3,UBE2E2 
1050499,A_24_P296520,7283,AC087742.2,ubiquitin-conjugating enzyme E2G 1,7326.0,17,UBE2G1 
1050498,A_23_P27066,7283,AC087742.2,ubiquitin-conjugating enzyme E2G 1,7326.0,17,UBE2G1 
1050497,A_32_P91250,7289,UBE2L3,ubiquitin-conjugating enzyme E2L 3,7332.0,22,UBE2L3 UBE2L3 UBE2L3 UBE2L3 
1050496,A_32_P100428,7289,UBE2L3,ubiquitin-conjugating enzyme E2L 3,7332.0,22,UBE2L3 UBE2L3 UBE2L3 UBE2L3 UBE2L3 
1050494,A_23_P166353,7289,UBE2L3,ubiquitin-conjugating enzyme E2L 3,7332.0,22,UBE2L3 UBE2L3 UBE2L3 UBE2L3 UBE2L3 
1050493,A_23_P341471,7291,UBE2N,ubiquitin-conjugating enzyme E2N,7334.0,12,UBE2N 
1050492,A_32_P11499,7291,UBE2N,ubiquitin-conjugating enzyme E2N,7334.0,12,UBE2N 
1050491,A_23_P116829,7291,UBE2N,ubiquitin-conjugating enzyme E2N,7334.0,12,UBE2N 
1050490,CUST_14548_PI416261804,7293,UBE2V2,ubiquitin-conjugating enzyme E2 variant 2,7336.0,8,UBE2V2 
1050489,A_24_P406514,7293,UBE2V2,ubiquitin-conjugating enzyme E2 variant 2,7336.0,8,UBE2V2 
1050487,A_23_P132956,7302,UCHL1,ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase),7345.0,4,UCHL1 
1050486,CUST_15821_PI416261804,7304,UCHL3,ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase),7347.0,13,UCHL3 UCHL3 
1050485,A_23_P76690,7304,UCHL3,ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase),7347.0,13,UCHL3 UCHL3 
1050482,CUST_9936_PI416261804,7306,UCN,urocortin,7349.0,2,UCN 
1050481,A_24_P62883,7306,UCN,urocortin,7349.0,2,UCN 
1050477,A_23_P47704,7308,UCP2,"uncoupling protein 2 (mitochondrial, proton carrier)",7351.0,11,UCP2 
1050476,A_23_P203601,7309,UCP3,"uncoupling protein 3 (mitochondrial, proton carrier)",7352.0,11,UCP3 
1050475,A_23_P166333,7310,UFD1L,ubiquitin fusion degradation 1 like (yeast),7353.0,22,UFD1L 
1050474,A_23_P217208,7312,SLC35A2,"solute carrier family 35 (UDP-galactose transporter), member A2",7355.0,X,SLC35A2 SLC35A2 
1050473,CUST_16128_PI416261804,7313,SCGB1A1,"secretoglobin, family 1A, member 1 (uteroglobin)",7356.0,11,SCGB1A1 
1050472,A_23_P150583,7313,SCGB1A1,"secretoglobin, family 1A, member 1 (uteroglobin)",7356.0,11,SCGB1A1 
1050471,CUST_12203_PI416261804,7314,UGCG,UDP-glucose ceramide glucosyltransferase,7357.0,9,UGCG 
1050470,A_23_P313389,7314,UGCG,UDP-glucose ceramide glucosyltransferase,7357.0,9,UGCG 
1050469,A_23_P167067,7315,UGDH,UDP-glucose 6-dehydrogenase,7358.0,4,UGDH UGDH UGDH 
1050468,A_23_P167066,7315,UGDH,UDP-glucose 6-dehydrogenase,7358.0,4,UGDH UGDH UGDH 
1050466,A_23_P253046,7317,UGP2,UDP-glucose pyrophosphorylase 2,7360.0,2,UGP2 UGP2 
1050456,CUST_9916_PI416261804,7328,UCK2,uridine-cytidine kinase 2,7371.0,1,UCK2 
1050455,A_23_P487,7328,UCK2,uridine-cytidine kinase 2,7371.0,1,UCK2 
1050453,A_23_P6624,7329,UMPS,uridine monophosphate synthetase,7372.0,3,UMPS UMPS UMPS 
1050452,A_23_P80891,7332,USP4,ubiquitin specific peptidase 4 (proto-oncogene),7375.0,3,USP4 USP4 
1050451,A_24_P291598,7332,USP4,ubiquitin specific peptidase 4 (proto-oncogene),7375.0,3,USP4 USP4 
1050450,A_23_P55926,7333,NR1H2,"nuclear receptor subfamily 1, group H, member 2",7376.0,19,NR1H2 NR1H2 
1050449,A_23_P67332,7333,NR1H2,"nuclear receptor subfamily 1, group H, member 2",7376.0,19,NR1H2 NR1H2 
1050447,A_23_P64238,7336,UPK2,uroplakin 2,7379.0,11,UPK2 
1050446,CUST_81_PI416383280,7337,UPK3A,uroplakin 3A,7380.0,22,UPK3A UPK3A 
1050444,CUST_6088_PI416261804,7338,UQCRB,ubiquinol-cytochrome c reductase binding protein,7381.0,8,UQCRB UQCRB UQCRB UQCRB 
1050443,A_23_P31671,7338,UQCRB,ubiquinol-cytochrome c reductase binding protein,7381.0,8,UQCRB UQCRB UQCRB UQCRB 
1050442,CUST_10584_PI416261804,7341,UQCRC1,ubiquinol-cytochrome c reductase core protein I,7384.0,3,UQCRC1 
